Price,Close,High,Low,Open,Volume
Ticker,PCAR,PCAR,PCAR,PCAR,PCAR
Date,,,,,
2024-04-01,118.27230834960938,119.51171848725127,118.24348605132269,119.20426842188033,1351300
2024-04-02,116.83113861083984,117.92642996264554,115.92800813753657,117.62858976370181,2341000
2024-04-03,115.6974105834961,116.58132859966477,112.8727154161581,114.8134925673274,3740300
2024-04-04,115.8031005859375,117.58054654588283,115.52447281251222,116.91761167963861,1896000
2024-04-05,117.4172134399414,117.93603680326056,115.81270862923581,116.26427751935736,1391700
2024-04-08,117.70545196533203,118.36838682604048,117.17701872183673,117.31152766923773,1838400
2024-04-09,114.50604248046875,118.07054417271011,113.19937787849176,117.83034858161416,2461400
2024-04-10,114.0352554321289,114.7078001212565,111.97918186229616,112.58447208251098,2412800
2024-04-11,114.21781158447266,115.00565287658763,113.08408803433763,113.53565694509648,1437500
2024-04-12,113.52604675292969,114.23702364422702,113.07447787258285,113.37231805741261,1976000
2024-04-15,113.39154052734375,116.97526225963641,113.03605571528796,115.77428420768943,1959300
2024-04-16,112.93036651611328,113.69898805393024,112.41154312973806,113.39153797276582,1736200
2024-04-17,111.38350677490234,113.8238950129611,110.79742890949278,113.54526723020997,2458300
2024-04-18,109.2986068725586,112.28664069552892,109.25056482092465,111.84468167521081,2343400
2024-04-19,106.82939910888672,109.85585785310177,106.02233806829143,109.57723740321461,4538400
2024-04-22,108.16487884521484,109.23134784134228,107.43468220593216,107.66526791774179,2021200
2024-04-23,108.8758544921875,109.2025242995348,108.03997121739258,108.59722673392253,2403800
2024-04-24,109.27938842773438,110.32664505834725,108.5491990794372,108.5491990794372,2865300
2024-04-25,108.20330810546875,109.19291272761834,106.90624610226793,107.08879708972025,3322800
2024-04-26,107.56918334960938,108.40506657332338,106.85820651380138,107.54997092926303,2802500
2024-04-29,109.18331146240234,109.69252496209843,107.92468886276198,108.3378255883964,3813800
2024-04-30,101.9486083984375,104.3889962712042,100.1423403494658,103.76448632266926,7380200
2024-05-01,102.16959381103516,103.74528364320757,101.31449808728206,101.94861797061596,4020900
2024-05-02,102.28488159179688,102.57311921052799,100.47861352761832,102.2272370001255,3094900
2024-05-03,100.68038940429688,103.08234542406676,100.34411702756671,102.9094042974358,3899000
2024-05-06,101.0262680053711,101.72763503288355,100.74764023752786,101.10313235447015,2779600
2024-05-07,102.41940307617188,102.90940415598406,100.9205848675558,100.9878393428094,2286900
2024-05-08,102.85174560546875,103.37056158408335,101.42017473611001,102.13115889827543,2887800
2024-05-09,104.64840698242188,104.7829159188111,102.86135130732254,102.98625769838915,1887700
2024-05-10,104.8982162475586,105.35939499636272,104.4562572504729,104.7637073062798,1810800
2024-05-13,102.65959930419922,105.5227341185817,102.07352144618993,105.47469206588399,2504500
2024-05-14,104.17227172851562,104.28788552463298,102.61141932349457,103.09316307618704,2149200
2024-05-15,104.13372802734375,105.26100660851819,103.97956650299884,104.58656831657434,2141100
2024-05-16,102.0622329711914,103.98920800521687,102.0044260724351,103.68089229380585,1774600
2024-05-17,102.12968444824219,102.6306947602282,101.40706875639142,102.24530560523601,1727100
2024-05-20,101.57084655761719,102.75593937114807,101.48413621436725,102.72703592339809,1889800
2024-05-21,101.74427795410156,101.93697986350689,100.9638554357821,101.52267994681822,1894100
2024-05-22,104.3746109008789,104.43241780319015,101.49377775525417,101.79246390245828,3209800
2024-05-23,104.8948974609375,105.2610201019509,103.73870793261666,104.95270436456408,2367400
2024-05-24,105.43444061279297,106.56171925774154,105.20320566401988,105.71385287835591,2458700
2024-05-28,104.00848388671875,105.42481184039404,103.39185240837165,105.15503648747057,2522900
2024-05-29,101.39742279052734,103.3051312814525,101.11801053246714,103.08352592132672,2122800
2024-05-30,101.88880157470703,102.6788610186528,101.40705783203701,101.45523514663448,1932400
2024-05-31,103.57490539550781,103.6712526745477,100.80969364702334,102.03332687839108,5262000
2024-06-03,101.63829803466797,103.81578192255105,100.63627011591493,103.69053118926686,2562100
2024-06-04,102.07186126708984,102.76557339676808,101.27216493144267,101.61902099628179,2558200
2024-06-05,105.9932632446289,106.02216669385432,102.20675702874746,103.39184255194718,3631100
2024-06-06,105.1164779663086,106.24375650404141,104.69254849234906,106.14740923045179,2655700
2024-06-07,103.73870086669922,104.93343069967057,103.68089396701001,104.60584111616987,2160700
2024-06-10,103.50746154785156,103.85431763299832,102.85228975933283,103.09316163230551,2128500
2024-06-11,102.12968444824219,103.44002815753107,101.54195643080408,103.44002815753107,2634200
2024-06-12,102.8233871459961,103.09316246978482,101.407059345279,103.03535557206617,2583500
2024-06-13,103.18951416015625,103.23769147753185,101.09874796060302,102.46689850448173,2328100
2024-06-14,102.8233871459961,102.87155711048622,101.07947712377161,102.30310301404943,2147600
2024-06-17,103.81578063964844,104.17227366958095,102.30310552204114,102.80411579981316,1679400
2024-06-18,103.7676010131836,104.5865712704508,103.11242921786558,104.02774675515651,1725700
2024-06-20,103.31477355957031,104.19154341051485,103.10280512174313,103.67125924970996,2043000
2024-06-21,102.09113311767578,103.56526779488122,101.98514890616711,103.31476634115725,4863100
2024-06-24,102.9871826171875,104.70218926316537,102.27420389544056,102.87156146602857,4360100
2024-06-25,102.59214782714844,102.96790734794023,101.54194267483412,102.7944793113574,1950000
2024-06-26,100.48211669921875,102.3127445003125,99.93292909397329,102.3127445003125,2487000
2024-06-27,100.17378997802734,100.51100911073478,99.42227095347198,100.20269342499859,2305900
2024-06-28,99.18140411376953,101.26253326010671,98.06375510214637,100.6748053058611,11403400
2024-07-01,98.12156677246094,100.76152790386543,97.44712844010301,100.0196383874452,2163700
2024-07-02,97.22553253173828,98.29499695313898,96.84976562319137,97.42786403583175,2708600
2024-07-03,98.2757339477539,98.34317778486144,96.26204841780961,96.86904295177744,1860100
2024-07-05,96.56072235107422,98.27572899465257,95.8284697630787,98.27572899465257,2214400
2024-07-08,97.58201599121094,97.89033170718528,96.70524616018217,97.44712832489883,2609200
2024-07-09,97.63982391357422,98.5262380382586,97.20625746029042,97.55311356324809,2001900
2024-07-10,97.79397583007812,98.31425993334217,96.73414110898136,97.63981431022543,1865200
2024-07-11,99.46082305908203,100.60736824546048,98.1601089854209,98.35281090599095,1822400
2024-07-12,99.34519958496094,100.47247822835028,99.21994885263761,99.83658028239725,1936400
2024-07-15,100.73262023925781,101.3781550947657,98.95979943136643,99.51862394098201,1938500
2024-07-16,104.9141616821289,104.99124245249519,100.6073710363688,101.08911482491777,2650100
2024-07-17,105.22247314453125,106.30158183340573,104.17227525649153,105.02014164364726,3922400
2024-07-18,105.96435546875,109.07641588872193,105.11648178835061,105.43443441850039,3485100
2024-07-19,103.87358856201172,105.9258217114661,103.70979744562918,105.9258217114661,4135800
2024-07-22,105.07795715332031,105.2032152480544,102.73668195007605,104.44205914855728,2868300
2024-07-23,93.55463409423828,98.81527492358757,92.03232209119594,95.01913919996865,7686800
2024-07-24,95.2889175415039,95.45270865629573,90.42330260764189,92.60078646891904,7612500
2024-07-25,94.03639221191406,96.98466938944348,93.6991730080147,96.19460246769735,5215300
2024-07-26,95.61650085449219,96.59926225603141,93.84368731961392,94.30615721965759,3091700
2024-07-29,94.73009490966797,95.63577555212245,94.27725458844073,95.60687210197206,2135100
2024-07-30,93.5064697265625,95.63577633130073,93.43902589205321,94.99023408576701,3219400
2024-07-31,95.05769348144531,95.79957572512558,93.88223739204801,94.32544082150766,2878400
2024-08-01,92.78385162353516,95.83810531443295,91.6180252492349,94.66264935747508,4128200
2024-08-02,90.91468811035156,92.29247563580545,89.7970389956273,91.93598258697233,4074100
2024-08-05,88.57341003417969,89.5947044764823,86.7524191677818,89.5947044764823,4398400
2024-08-06,88.9106216430664,90.4811109075787,88.06275532446459,88.59266901703099,3397200
2024-08-07,88.29399108886719,90.15352219844455,88.10129653535881,89.58506812001662,2223400
2024-08-08,89.87411499023438,90.12462380450411,88.12056799199914,88.64085213663945,2338500
2024-08-09,89.46944427490234,90.33658444114927,88.49631990217935,89.50798465460507,2217400
2024-08-12,88.80464172363281,89.47908738878284,88.03385612880946,89.12259436502528,3263700
2024-08-13,89.2960205078125,89.50798893089151,88.18800842860706,89.23821361090955,2002600
2024-08-14,90.2691421508789,91.56984874697618,89.19967048610815,89.27675124682563,3174700
2024-08-15,91.83500671386719,92.47294733835625,90.59778227593988,90.63643908699068,2260200
2024-08-16,91.98965454101562,92.0089903206566,90.69443753376126,91.46769910729785,3222500
2024-08-19,92.76292419433594,92.88857726520077,91.921994760101,92.08631201610253,1507300
2024-08-20,92.4922866821289,92.8692532871335,92.17331267037436,92.38596201154405,1601700
2024-08-21,92.81124877929688,92.94657711432639,91.69968479936841,92.76292407876566,1255200
2024-08-22,92.09598541259766,93.17856053783686,91.78667928744927,93.1688926473648,1590600
2024-08-23,93.23655700683594,93.90350136277245,92.5019521636624,92.77260148705057,1771600
2024-08-26,92.66626739501953,94.02914489215331,92.2989613235344,93.4202005688943,2244600
2024-08-27,91.20673370361328,92.424629830805,90.94575227485224,92.3956261586005,2186600
2024-08-28,91.37104797363281,92.44395520233158,90.95541717896175,91.36138008321544,3514500
2024-08-29,91.4870376586914,92.30863133178273,90.54945142755776,91.9703289222086,2131100
2024-08-30,92.96591186523438,93.04324024068966,91.23572818023132,91.95099721709322,2352400
2024-09-03,92.36662292480469,92.65660062955519,90.85875655875655,92.31829822363919,4013500
2024-09-04,91.8253402709961,93.06256472842131,91.43870578444086,91.83500816113083,2302200
2024-09-05,89.47654724121094,91.31305557921605,88.6549535404938,91.27439139190189,2555700
2024-09-06,90.13382720947266,91.3130591582362,88.7806100981958,89.81485318245825,3980600
2024-09-09,91.79634857177734,91.94133743330089,90.32713892418393,90.82976599420688,2815500
2024-09-10,91.40971374511719,92.04766178380633,90.75243729969796,92.04766178380633,1894200
2024-09-11,91.10041046142578,91.29372403252282,88.42297989208762,91.29372403252282,3010900
2024-09-12,91.89300537109375,91.95099796593762,90.2401500480852,91.13907214036422,2120300
2024-09-13,91.94133758544922,92.64693873855701,91.42904262395965,92.2216474183413,1552400
2024-09-16,92.501953125,92.90792342708133,91.80601983808937,92.42463212052554,2087700
2024-09-17,94.71541595458984,96.02996872850689,92.86924723682226,92.9755719004802,2777800
2024-09-18,93.10122680664062,95.13104859704968,92.86924906973542,94.72508571385573,1767600
2024-09-19,96.19429016113281,96.2619506432695,94.5027707332761,95.32437178350094,2755900
2024-09-20,95.60468292236328,95.85598907409006,95.092387979752,95.5660187356885,4183100
2024-09-23,95.48868560791016,96.44560021353735,95.19870790950715,96.19428669988402,1832200
2024-09-24,95.85598754882812,96.34894670303825,95.00539757883607,95.54668143479107,1592700
2024-09-25,94.8410873413086,96.20396497223349,93.87450474156837,96.20396497223349,3085600
2024-09-26,94.54143524169922,96.99655576171897,94.23212912595719,95.82699178111814,3107100
2024-09-27,94.85074615478516,96.41661259304958,94.15481288999639,94.60910050918854,2107700
2024-09-30,95.38236236572266,95.45969073637507,93.80683552948601,94.53177241186398,2489500
2024-10-01,94.77342224121094,95.38236659460853,94.14514210707331,95.14072095643556,1520000
2024-10-02,94.64775848388672,95.34369907742754,93.75850433633538,94.46411281990855,1735300
2024-10-03,97.86648559570312,99.02638173446887,94.89907738916162,94.89907738916162,4045600
2024-10-04,99.95430755615234,100.3892667648465,98.38844113086178,98.82340033955592,2796300
2024-10-07,99.5386734008789,100.46659175608872,98.89105749328868,99.03604634944887,2118000
2024-10-08,99.36469268798828,100.0026333593809,98.823401425768,99.480677878547,1690800
2024-10-09,100.3022689819336,100.49558991855017,99.16170126643475,99.62566413987483,1781200
2024-10-10,100.15727996826172,100.43758977445387,99.37434313909084,99.78031338824724,2403400
2024-10-11,103.23102569580078,103.89796268206877,99.34535947398868,100.00263594375372,3358900
2024-10-14,104.60356903076172,104.74855789409573,102.58340758370515,102.98937787592834,2721100
2024-10-15,102.85404968261719,104.72921476025664,102.76705342094826,104.187930907879,2574300
2024-10-16,103.45332336425781,103.52098384399847,102.70905808711056,103.42432706928884,2903200
2024-10-17,103.96561431884766,104.40058088097321,103.36633787131919,103.97528220896763,2440700
2024-10-18,106.41107177734375,106.73004579586618,105.29950771945498,106.32408288562299,2997500
2024-10-21,105.94711303710938,106.96202765616275,105.5701464356186,106.23709074953592,2674700
2024-10-22,101.2881851196289,103.42433164531433,96.66792176435602,102.67039844500648,7366800
2024-10-23,100.3312759399414,103.25035212129862,100.25394756276162,100.52458950845092,3243300
2024-10-24,101.33650207519531,101.79079701358528,99.89629626741099,100.96920339335016,2007700
2024-10-25,102.36109161376953,103.86895800387009,102.1291138709324,102.41908420586894,2989700
2024-10-28,103.49199676513672,103.81097078707886,102.84438820502866,103.58865354845376,1579900
2024-10-29,103.10535430908203,103.6949702286346,102.6703951304662,103.26967156549784,1993200
2024-10-30,101.39451599121094,103.0957034283013,101.3268555043378,102.09045664158609,2343400
2024-10-31,100.79522705078125,101.89713056691534,99.61599516084556,101.32685040261771,2413300
2024-11-01,99.89630889892578,101.16253710260825,99.50001387293533,100.51492116469619,1845600
2024-11-04,101.31717681884766,101.71347918148123,99.97362774091292,100.01229192564101,2753300
2024-11-05,104.45858001708984,104.9998639066885,100.86289160889325,101.24952611908083,3414000
2024-11-06,112.13323974609375,113.8924196302376,108.39256275437255,109.78444393723427,4622400
2024-11-07,108.95317840576172,112.30722079374246,108.62453652761133,112.12356776258667,2386700
2024-11-08,110.55770874023438,111.27298513247052,108.51821898221208,108.92418925531136,2451400
2024-11-11,112.5392074584961,113.03216662763701,111.15699410636972,111.42763604254445,1927100
2024-11-12,112.88716888427734,113.29313175658787,111.60161241418824,112.12356783906138,3690000
2024-11-13,113.18759155273438,114.040372092845,112.41233113922927,113.85624608111551,2628800
2024-11-14,111.50140380859375,113.59460253679858,111.28820682033977,113.07130285474736,1713700
2024-11-15,108.78800964355469,111.72429621178489,108.44883596946453,111.23006749043546,2528700
2024-11-18,108.41975402832031,109.747385101336,108.36161208423087,109.42758962198143,1912900
2024-11-19,106.96614837646484,107.87707828336504,106.77233696341145,107.21810912817944,1636800
2024-11-20,106.58820343017578,107.53789703141096,105.76449389263063,106.772329434996,1457000
2024-11-21,110.52264404296875,110.97810158794665,107.40223159920765,107.99336600096022,1620500
2024-11-22,111.20099639892578,111.47233533790875,109.75708139166267,110.15439701133585,1802000
2024-11-25,112.93563079833984,113.06160747331388,111.83088951493288,112.03439370993613,2976400
2024-11-26,112.23789978027344,112.6933647262662,111.04593816855983,112.24759256879686,2131300
2024-11-27,112.58676147460938,112.77088748161582,111.4432564604088,112.04408363513488,1685400
2024-11-29,113.38140106201172,113.82717320461644,112.60614066148021,113.03253462111566,1069500
2024-12-02,112.64490509033203,113.51707119775574,112.10222724279336,113.38140173587107,1651800
2024-12-03,113.23603820800781,113.8950073269111,112.78057327963525,113.13913250681667,1862100
2024-12-04,114.74779510498047,115.13541790928345,113.56552632893562,114.43768503204838,2046300
2024-12-05,113.98223114013672,114.53460178669452,112.99377373465559,114.12758599967984,2029000
2024-12-06,112.2960433959961,113.38140653040108,111.50140477416986,113.10037480649002,1916400
