Price,Close,High,Low,Open,Volume
Ticker,EXC,EXC,EXC,EXC,EXC
Date,,,,,
2024-04-01,35.790164947509766,36.24198932090017,35.62674129502154,36.24198932090017,4857000
2024-04-02,36.126625061035156,36.22275617346802,35.61711989707373,35.636346852993675,7306800
2024-04-03,35.77093505859375,36.23237104021019,35.76132341336239,36.165078522089075,4792200
2024-04-04,35.78055191040039,36.19392234931032,35.520993471980155,36.1074028698369,4348600
2024-04-05,35.89590835571289,36.00165478881724,35.09800611841073,35.549830453613986,3957500
2024-04-08,36.31888961791992,36.347731887235234,35.79977644341682,35.90551920701591,5059100
2024-04-09,36.40541076660156,36.52077251483655,36.24198712401959,36.43425303724395,3782700
2024-04-10,35.48253631591797,35.77093333211289,35.21336625642498,35.77093333211289,5370200
2024-04-11,35.376792907714844,35.84784421920768,35.16530370027307,35.674805261285194,4696900
2024-04-12,35.06916427612305,35.53060021390754,34.790378917721945,35.37678823464604,4985000
2024-04-15,34.867286682128906,35.4056304422196,34.6750207915846,35.35756121920839,3752500
2024-04-16,34.36739730834961,34.94419132078382,34.36739730834961,34.89612576427545,5114400
2024-04-17,35.0114860534668,35.1076208397465,34.51159983348085,34.51159983348085,4716900
2024-04-18,35.26143264770508,35.319113519173676,34.87690083891531,35.20375177623648,4395500
2024-04-19,36.0977897644043,36.1939245625686,35.088398220268445,35.34795667456068,6125000
2024-04-22,36.21314239501953,36.482316122127486,35.780548703590775,36.15546519198478,5174400
2024-04-23,36.10740280151367,36.48231932279991,35.87668296763203,35.99204105098917,5700300
2024-04-24,36.30928039550781,36.434253791766835,35.37679308071735,35.42485864322702,5061400
2024-04-25,36.20353698730469,36.568841893849196,35.77093955418193,36.501549367270954,3958500
2024-04-26,35.876678466796875,36.14584851658449,35.81899759877086,35.97280957967334,5439500
2024-04-29,36.26121139526367,36.290049996601965,35.98242602510347,36.10739940951442,3301800
2024-04-30,36.126625061035156,36.33811424182083,35.59789294115378,36.01126332551547,6200200
2024-05-01,36.37657165527344,36.72264956081224,35.819000881423754,35.84784315166347,7489100
2024-05-02,36.42463302612305,36.962976780275305,35.88629293913759,36.962976780275305,5575100
2024-05-03,35.96320343017578,36.67458624252332,35.53060602180008,36.616905365684076,6774400
2024-05-06,36.0977897644043,36.14585532990265,35.64596904811863,36.02088559304044,5850300
2024-05-07,36.44386291503906,36.46308987214566,35.84784191340296,36.22275840906385,9499800
2024-05-08,36.35734558105469,36.5399961835646,36.11701410383081,36.376572539292674,7411600
2024-05-09,36.847625732421875,36.86684902447554,36.26121631126259,36.33812048097975,5308600
2024-05-10,36.57575225830078,36.9835539373136,36.44953119203073,36.84762127893838,8898300
2024-05-13,37.022396087646484,37.17774823972936,36.72139967253514,36.779658118524026,8883400
2024-05-14,37.28455352783203,37.39135512294912,37.02239607679015,37.28455352783203,10192100
2024-05-15,37.60496139526367,37.85741092821475,37.43990137316162,37.56612243575012,5570800
2024-05-16,37.4981575012207,37.83799285375519,37.35251695346636,37.60496279190619,5369900
2024-05-17,37.459327697753906,37.60496826671166,37.206878118673444,37.46903558746267,6088700
2024-05-20,37.34280776977539,37.56612625384512,37.2360024722013,37.56612625384512,4560500
2024-05-21,37.401065826416016,37.63409219698644,37.15832786313753,37.30396841877219,7711100
2024-05-22,36.799076080322266,37.44961203283034,36.731109748086716,37.29425988716518,7480200
2024-05-23,35.954341888427734,36.70197517563592,35.91550663362901,36.64372044149435,4691100
2024-05-24,35.62422180175781,36.032023502016514,35.58538654297531,35.92521820661811,4186700
2024-05-28,35.711605072021484,36.090275671360764,35.54654504826316,35.61451137615036,5891500
2024-05-29,35.12903594970703,35.55625340258445,35.080489101134816,35.3717738964552,5635700
2024-05-30,35.663063049316406,35.71160990382038,35.14845972457663,35.24555343358458,5189100
