Price,Close,High,Low,Open,Volume
Ticker,ODFL,ODFL,ODFL,ODFL,ODFL
Date,,,,,
2024-04-01,216.89353942871094,219.75735048037345,215.36220529152493,218.34533674600962,1071900
2024-04-02,215.35226440429688,216.25713606985167,212.69726408935634,215.41192460499377,932900
2024-04-03,218.60386657714844,220.8809987221345,215.36220256656833,215.36220256656833,1017400
2024-04-04,216.8338623046875,223.5359692449798,215.3621884837681,220.13520147303618,894300
2024-04-05,223.30728149414062,223.7249180719597,218.404994306591,219.23032915311123,740700
2024-04-08,223.4265899658203,226.5191033113737,223.23765589173018,224.50051903986676,749600
2024-04-09,221.268798828125,223.44648712731848,214.99428168993154,223.42659533667552,886100
2024-04-10,213.83084106445312,217.96745336761867,212.8165873652366,217.27139244472787,974100
2024-04-11,218.55413818359375,219.69768096311793,212.33928125027927,213.5424842286848,856300
2024-04-12,219.88662719726562,220.38381577941618,215.49148195181363,215.49148195181363,1612700
2024-04-15,218.71322631835938,224.5104462665459,217.55974531358012,223.4961774400683,1102700
2024-04-16,219.24026489257812,220.22470371139332,216.95319446400165,218.71324622867456,1481000
2024-04-17,209.6246337890625,216.71454735949635,205.9553798664845,211.12615291909842,2480700
2024-04-18,206.65145874023438,212.42878733443214,206.50229306961018,212.09068758481163,1071900
2024-04-19,210.62896728515625,211.6631128061993,207.64583594719778,208.68991977709075,1540000
2024-04-22,210.40023803710938,213.84078933351907,207.4369986530388,212.54809612366608,1052800
2024-04-23,218.04701232910156,219.08117302446527,209.80363273072373,209.80363273072373,1437800
2024-04-24,193.96319580078125,215.7201717278018,187.92733465942928,206.83043797559532,4479500
2024-04-25,195.55419921875,197.66227376247656,191.21871456465897,195.65362782245992,2605000
2024-04-26,181.39427185058594,190.413279584225,180.28057433497537,183.2239221042292,3473800
2024-04-29,183.2040557861328,185.92863952899708,179.70384388930194,182.33893732812865,2372600
2024-04-30,180.68826293945312,183.66144064950555,179.79331447823802,182.44829941782876,1822700
2024-05-01,181.46388244628906,185.14307468179263,178.19237329032407,179.236472279951,2267900
2024-05-02,182.36875915527344,184.2183012197586,180.76781137271914,183.21398578303464,1452200
2024-05-03,184.01942443847656,188.53390498750915,183.29353340099425,184.00948612971314,1640300
