Price,Close,High,Low,Open,Volume
Ticker,KHC,KHC,KHC,KHC,KHC
Date,,,,,
2024-04-01,35.30582046508789,35.524933315717746,35.172444107451575,35.229605403581424,7825700
2024-04-02,35.62020492553711,35.83836567232047,35.37251319928711,35.42967087157991,8312600
2024-04-03,35.60114669799805,35.88694592607261,35.429666434326435,35.62020046442093,7458200
2024-04-04,35.4868278503418,35.91552851093119,35.43443090104007,35.84884214529888,8500400
2024-04-05,35.30582046508789,35.53445838133898,34.88664489507064,35.524933315717746,7251000
2024-04-08,35.296295166015625,35.35345646765278,34.96286332513515,35.124814895238664,4650900
2024-04-09,35.401092529296875,35.48683267306699,35.09147514156395,35.35345992367678,4089800
2024-04-10,35.07718276977539,35.3629820135664,34.86759496173252,35.25818810954497,5540900
2024-04-11,34.848548889160156,35.30582845933767,34.61990728700391,35.22961338057392,5785900
2024-04-12,34.238834381103516,34.8342509728083,34.17214801356334,34.772328955559416,6393300
2024-04-15,34.59132385253906,34.71040717168066,34.3255268896882,34.515108783903884,6992100
2024-04-16,34.858070373535156,34.96286427899501,34.58179619262,34.72469763354428,8695800
2024-04-17,35.15339660644531,35.191500505915386,34.74374970553298,35.08671023970465,6176100
2024-04-18,35.353458404541016,35.52493868471276,34.91523263705087,35.391565941053564,6769500
2024-04-19,35.99174118041992,36.03937741533914,35.23437301577966,35.524936604941324,9110300
2024-04-22,36.34423065185547,36.420442086767544,35.90600127310661,36.12511414541378,6973600
2024-04-23,36.26801300048828,36.43949325949902,36.15845838920236,36.24895923458328,5858100
2024-04-24,36.744346618652344,36.80150791694751,35.60591044174729,35.63925362388589,7250100
2024-04-25,36.55381774902344,37.11589120875638,36.28230790355027,36.93298156984765,6667900
2024-04-26,36.353755950927734,36.73482403032886,36.1584611949822,36.1584611949822,5342400
2024-04-29,36.82056427001953,36.830089336670795,36.35375605314731,36.39186358802148,6163000
2024-04-30,36.7824592590332,36.887253170060504,36.353758547619165,36.801513027777695,9607900
2024-05-01,34.562744140625,35.91553264368927,34.17215096806165,35.496357001041424,15583100
2024-05-02,34.98191833496094,35.31058583717948,34.658011549113716,34.667536615991004,11373600
2024-05-03,34.62942886352539,35.01049695065576,34.49129540692861,34.95333564734582,7102900
2024-05-06,34.048301696777344,34.71516532747866,33.84823897343272,34.68658649591553,8570600
2024-05-07,34.114994049072266,34.34839636079381,33.867298684925636,34.13404781817084,7643400
2024-05-08,34.19120407104492,34.35315928458784,34.11499263195127,34.11499263195127,7764800
2024-05-09,34.01972198486328,34.26741732557465,33.85777041405044,34.21025602368714,5027100
2024-05-10,34.524635314941406,34.56273921272996,33.93397947254046,33.98161207037685,6267500
2024-05-13,34.76280212402344,34.915228618395,34.543685631363424,34.572268097525416,8561700
2024-05-14,34.47700500488281,34.96286703501679,34.40079356208104,34.9342845640981,6140100
2024-05-15,34.15309524536133,34.58179593075329,34.13404511190797,34.477002026086964,6162600
2024-05-16,34.3626823425293,34.548452029993314,34.17214830473339,34.17214830473339,6293800
2024-05-17,34.29600143432617,34.372216515231734,33.9530408385213,34.24836882582774,6117600
2024-05-20,34.08641052246094,34.41508166949411,34.06735675395259,34.210258200697815,5756200
2024-05-21,34.219783782958984,34.400792769445445,34.010199594482025,34.25789132054927,6015000
