Price,Close,High,Low,Open,Volume
Ticker,MDLZ,MDLZ,MDLZ,MDLZ,MDLZ
Date,,,,,
2024-04-01,68.33226013183594,68.7142776050102,67.6955618521296,68.7142776050102,8426000
2024-04-02,67.84249877929688,68.59673635807351,67.69556724562011,68.3714478165843,6886100
2024-04-03,66.57889556884766,67.67596834515552,66.50053109246915,67.56822653169482,8755200
2024-04-04,66.81398010253906,67.26456462225266,66.52991448664943,67.14702538343464,13595000
2024-04-05,66.59849548339844,67.02949271133473,66.25566017628967,66.56911066753901,10258400
2024-04-08,66.21646881103516,66.92173418752547,66.14790175905682,66.60828373944624,8835200
2024-04-09,66.47115325927734,66.57890255729573,65.96179158259977,66.53972031499372,8120000
2024-04-10,65.31529998779297,66.13810461507062,64.96266729803163,65.9324034582512,6858500
2024-04-11,65.41325378417969,65.87363578014731,64.8549199211069,65.48182083847816,11259600
2024-04-12,65.32510375976562,65.36428600390492,64.65902055589547,65.00185585055314,7433500
2024-04-15,64.52188110351562,66.00097146292943,63.885182767078426,65.89322216876705,10783500
2024-04-16,64.62963104248047,64.79614996302972,64.15945162024026,64.68840066779235,8581200
2024-04-17,65.14878845214844,65.29572000173654,64.6492241728485,64.87452021198348,6755500
2024-04-18,65.79527282714844,65.95200179676,65.18796675302514,65.29571605132094,8695700
2024-04-19,66.71603393554688,66.76501360472997,65.7169054808987,66.04015336171125,11017000
2024-04-22,67.98943328857422,68.00902067307253,66.83358329871113,66.86296811208288,10426900
2024-04-23,69.302001953125,69.33138676530059,67.81311417465812,67.83270155835909,15893900
2024-04-24,69.85053253173828,70.07582852831572,68.43021192492729,68.47919158995427,16596900
2024-04-25,69.35099029541016,70.03666090941948,69.13549168150745,69.83095972521667,10654100
2024-04-26,69.16487121582031,69.68402285153402,68.80244107709157,68.87100813325661,7145100
2024-04-29,70.35990142822266,70.37948881231262,69.29220590073349,69.30200332940268,8544800
2024-04-30,70.4676513671875,71.15332191532241,70.3501046418293,70.55580580626979,11058400
2024-05-01,69.24323272705078,70.37948781944955,68.05799796524545,70.29133338241571,11297500
2024-05-02,69.05712127685547,69.80156893206592,69.00814160579941,69.40975398336312,7423100
2024-05-03,68.45960235595703,69.29220441704847,67.91106593420234,69.23343479278853,8093500
2024-05-06,68.49878692626953,68.69469066263105,67.85229114442922,68.6359210363723,5653400
2024-05-07,69.43914031982422,69.48811999195463,68.60653820634826,68.90039381938456,4316400
2024-05-08,68.98855590820312,69.60565942305638,68.70449025027897,69.43914049459183,6514900
2024-05-09,68.76325988769531,69.19425708919015,68.48899165883451,69.19425708919015,5201700
2024-05-10,69.74279022216797,69.83095213338399,68.52817063515197,68.61633254636797,5363900
2024-05-13,70.29133605957031,70.46765241360158,69.75258956857239,70.01706783624358,5541500
2024-05-14,70.45785522460938,70.5851919078022,69.821156862148,70.52642228067454,4924700
